"","ENSAYO","PARCELA","SUBPARC","MEDICION","ANHO","EDAD2","SUPERFICIE","N","NHA","CF","HD","DESCRIPCION","DQ","SDI","AB_NA","AB_NO","AB_ND","AB_Total","ZONA","SDI_perc","AB_Nothofagus","Noth_prop","NA_prop","NO_prop","ND_prop","Dominant","IS"
"143",1,9,4,3,1983,43,500,86,1720,5,45.88,"TESTIGO",19.7437272935447,12271.2890048059,29.6099505830553,0,0,52.659486015215,2,11.9277047106663,29.6099505830553,0.562290915154395,1,0,0,"Others",NA
"144",1,9,4,4,1988,48,500,73,1460,5,46.7425,"TESTIGO",21.9298408457642,8981.62527712526,32.4377344552165,0,0,55.1459594075086,2,8.73014840457675,32.4377344552165,0.588215978173731,1,0,0,"Others",NA
"145",1,9,4,5,1991,51,500,106,2120,5,47.26,"TESTIGO",19.2282933239262,15700.3753725354,34.7112059021013,0,0,61.5612202150882,2,15.2607799569285,34.7112059021013,0.563848568641495,1,0,0,"Others",NA
"146",1,10,1,2,1981,41,500,39,780,5,34.2,"30 M2/HA",21.7880230566692,4842.53704377958,28.5441181514352,0,0,29.0817231942807,2,4.70695066231792,28.5441181514352,0.981513989413417,1,0,0,"NA",NA
"147",1,10,1,3,1983,43,500,38,760,5,34.8,"30 M2/HA",22.4222868451998,4531.11888170001,29.4663797987862,0,0,30.0098124960042,2,4.40425190936957,29.4663797987862,0.981891499745614,1,0,0,"NA",NA
"148",1,10,1,4,1988,48,500,37,740,5,36.36,"30 M2/HA",23.7040147806858,4079.00639867706,32.0831406834735,0,0,32.6561828914516,2,3.96479814119641,32.0831406834735,0.982452259963057,1,0,0,"NA",NA
"149",1,10,1,5,1991,51,500,37,740,5,37.18,"30 M2/HA",24.3240954944191,3933.037382408,33.7958714665514,0,0,34.3870563721039,2,3.82291611704377,33.7958714665514,0.982807923447844,1,0,0,"NA",NA
"150",1,10,2,2,1981,41,500,30,600,5,35.6,"30 M2/HA",24.3139191959393,3190.83291453431,27.8580728557075,0,0,27.8580728557075,2,3.10149266069232,27.8580728557075,1,1,0,0,"NA",NA
"151",1,10,2,3,1983,43,500,30,600,5,36.3,"30 M2/HA",24.8427252933329,3095.40466173257,29.083026955232,0,0,29.083026955232,2,3.00873630722137,29.083026955232,1,1,0,0,"NA",NA
"152",1,10,2,4,1988,48,500,29,580,5,37.7125,"30 M2/HA",26.3294192675326,2756.59271526789,31.5791499457106,0,0,31.5791499457106,2,2.67941076951347,31.5791499457106,1,1,0,0,"NA",NA
"153",1,10,2,5,1991,51,500,32,640,5,39.74,"30 M2/HA",27.1448026793344,2913.61834997889,37.0376338019009,0,0,37.0376338019009,2,2.83203983742184,37.0376338019009,1,1,0,0,"NA",NA
"154",1,10,3,2,1981,41,500,42,840,5,31,"30 M2/HA",21.8781800409623,5184.7382642631,31.5785039557212,0,0,31.5785039557212,2,5.03957057763069,31.5785039557212,1,1,0,0,"NA",NA
"155",1,10,3,3,1983,43,500,38,760,5,31.64,"30 M2/HA",22.817254551395,4420.82827361101,31.0763674939347,0,0,31.0763674939347,2,4.29704933227028,31.0763674939347,1,1,0,0,"NA",NA
"156",1,10,3,4,1988,48,500,36,720,5,33.185,"30 M2/HA",24.6613814016752,3753.08920471309,34.3919798368407,0,0,34.3919798368407,2,3.64800631531661,34.3919798368407,1,1,0,0,"NA",NA
"157",1,10,3,5,1991,51,500,37,740,5,34.54,"30 M2/HA",25.3791838515933,3704.28337634997,37.4349196088739,0,0,37.4349196088739,2,3.60056700322422,37.4349196088739,1,1,0,0,"NA",NA
"158",1,10,4,2,1981,41,500,28,560,5,37.6,"30 M2/HA",26.5924935702862,2624.4565233808,31.1025526687023,0,0,31.1025526687023,2,2.55097426395942,31.1025526687023,1,1,0,0,"NA",NA
"159",1,10,4,3,1983,43,500,27,540,5,38.6,"30 M2/HA",27.4246037143454,2423.04471097471,31.8980667604444,0,0,31.8980667604444,2,2.35520178865718,31.8980667604444,1,1,0,0,"NA",NA
"160",1,10,4,4,1988,48,500,26,520,5,41.7525,"30 M2/HA",29.9085231934876,2064.58528817089,36.5328171688818,0,0,36.5328171688818,2,2.00677888505795,36.5328171688818,1,1,0,0,"NA",NA
"161",1,10,4,5,1991,51,500,26,520,5,42.32,"30 M2/HA",30.3860291784032,2018.94835545387,37.7086622847444,0,0,37.7086622847444,2,1.96241974258025,37.7086622847444,1,1,0,0,"NA",NA
"162",1,11,1,2,1981,41,500,93,1860,5,30.3,"40 M2/HA",16.192723707742,17554.6444826997,36.1031827750539,1.79856179418016,0,38.3038684288936,2,17.0631313147597,37.9017445692341,0.989501742874718,0.952546728003647,0.0474532719963529,0,"NA",NA
"163",1,11,1,3,1983,43,500,70,1400,5,31.1,"40 M2/HA",18.0749669037437,11313.8807718309,33.6387604179454,1.88214386672891,0,35.9230281443338,2,10.9971029877328,35.5209042846743,0.988805958728094,0.947013064429754,0.052986935570246,0,"NA",NA
"164",1,11,1,4,1988,48,500,61,1220,5,32.51,"40 M2/HA",19.8138093635702,8660.63951754177,35.0434921570715,2.04327443587305,0,37.6171312464713,2,8.418149937656,37.0867665929446,0.985900980857585,0.944905565419074,0.0550944345809258,0,"NA",NA
"165",1,11,1,5,1991,51,500,62,1240,5,34.08,"40 M2/HA",20.3197544117747,8494.90462255775,37.407666292604,2.14372857903007,0,40.2113335324104,2,8.25705546038891,39.5513948716341,0.98358824234853,0.945798913388829,0.0542010866111711,0,"NA",NA
"166",1,11,2,2,1981,41,500,74,1480,5,34.4,"40 M2/HA",18.0225084494587,12009.546195474,34.0179506512337,2.44415908449286,0,37.7556605108421,2,11.6732904483481,36.4621097357265,0.965738891662506,0.932967151319332,0.0670328486806678,0,"NA",NA
"167",1,11,2,3,1983,43,500,62,1240,5,35.52,"40 M2/HA",19.0793250709057,9284.58537745291,31.8159455284795,2.67332256060897,0,35.4517421224055,2,9.02462591337039,34.4892680890885,0.972851149881609,0.922488277985385,0.0775117220146152,0,"NA",NA
"168",1,11,2,4,1988,48,500,50,1000,5,37.5925,"40 M2/HA",21.5275243873976,6314.66165398859,32.2763842200236,3.02779361388895,0,36.3980452984121,2,6.13785719878698,35.3041778339125,0.969947082170721,0.914236960052345,0.0857630399476548,0,"NA",NA
"169",1,11,2,5,1991,51,500,53,1060,5,39.08,"40 M2/HA",21.7246273607228,6608.00060719811,34.8628034556003,3.2519568035104,0,39.2916636989985,2,6.42298294333174,38.1147602591107,0.970046993965343,0.914679856795555,0.0853201432044447,0,"NA",NA
"170",1,11,3,2,1981,41,500,86,1720,5,36.6,"40 M2/HA",17.8149401633364,14187.0758949887,40.9973914302651,1.8759235132748,0,42.8733149435399,2,13.7898514098205,42.8733149435399,1,0.956244962262768,0.0437550377372316,0,"NA",NA
"171",1,11,3,3,1983,43,500,64,1280,5,37.56,"40 M2/HA",19.857173609303,9058.58228549198,37.6829483488748,1.95714939133337,0,39.6400977402082,2,8.80495069069804,39.6400977402082,1,0.950627029121874,0.0493729708781261,0,"NA",NA
"172",1,11,3,4,1988,48,500,53,1060,5,39.7475,"40 M2/HA",22.2667543449108,6382.10239871875,38.9873079207772,2.2898305543176,0,41.2771384750948,2,6.20340966750431,41.2771384750948,1,0.944525453097985,0.0554745469020145,0,"NA",NA
"173",1,11,3,5,1991,51,500,53,1060,5,40.24,"40 M2/HA",22.7104580680438,6206.84969859273,40.4365857256728,2.50198009728218,0,42.938565822955,2,6.03306387448848,42.938565822955,1,0.941731167556961,0.0582688324430394,0,"NA",NA
"174",1,11,4,2,1981,41,500,67,1340,5,34.9,"40 M2/HA",19.5069830588869,9724.33395102431,38.7782489195856,0.508938009881546,0,40.0474523516359,2,9.45206194966961,39.2871869294672,0.981015885467739,0.987045699892047,0.0129543001079525,0,"NA",NA
"175",1,11,4,3,1983,43,500,48,960,5,35.62,"40 M2/HA",22.2728300476911,5777.79234644926,36.6153095014788,0,0,37.4034722664115,2,5.61601971569608,36.6153095014788,0.97892808562481,1,0,0,"NA",NA
"176",1,11,4,4,1988,48,500,44,880,5,37.3425,"40 M2/HA",24.0306473059546,4757.92713683783,39.0194321782817,0,0,39.9120001300071,2,4.62470975142397,39.0194321782817,0.977636601803519,1,0,0,"NA",NA
"177",1,11,4,5,1991,51,500,44,880,5,37.9,"40 M2/HA",24.5441624239025,4618.05493208479,40.6776715459093,0,0,41.6359986769236,2,4.48875383392657,40.6776715459093,0.976983207765701,1,0,0,"NA",NA
"178",1,12,1,2,1981,41,500,128,2560,5,29.5,"TESTIGO",15.3409175084152,26075.8159549954,39.550688013287,2.47046992296667,0,47.3186685483695,2,25.3457181783476,42.0211579362537,0.888046076218298,0.941208904173598,0.0587910958264023,0,"NA",NA
"179",1,12,1,3,1983,43,500,112,2240,5,30.06,"TESTIGO",16.1537727791374,21213.051066637,39.0252880579006,1.57591712282025,0,45.9077321637525,2,20.6191060316514,40.6012051807209,0.884408862452555,0.961185459500385,0.0388145404996145,0,"NA",NA
"180",1,12,1,4,1988,48,500,92,1840,5,31.3,"TESTIGO",18.1419051597699,14792.3056062605,40.8821926637749,1.53536456127478,0,47.563465374928,2,14.3781352710631,42.4175572250497,0.8918096461367,0.963803560088838,0.0361964399111618,0,"NA",NA
"181",1,12,1,5,1991,51,500,109,2180,5,32.02,"TESTIGO",17.447330964883,18518.2470989606,43.2736480953869,1.60375163373105,0,52.1199960167773,2,17.9997539842025,44.8773997291179,0.86103996851174,0.964263713062446,0.0357362869375537,0,"NA",NA
"182",1,12,2,2,1981,41,500,97,1940,5,29.7,"TESTIGO",16.6009874256068,17677.4690842738,23.7370886923611,16.3072220666212,0,41.9913128060446,2,17.182516945577,40.0443107589823,0.95363321799308,0.592770564468678,0.407229435531322,0,"Mixed",NA
"183",1,12,2,3,1983,43,500,87,1740,5,30.16,"TESTIGO",17.2896686977559,14971.1803717962,22.9199447351991,15.9302780720802,0,40.8519199824406,2,14.5520017151395,38.8502228072794,0.95100114814624,0.589956584004574,0.410043415995426,0,"Mixed",NA
"184",1,12,2,4,1988,48,500,72,1440,5,31.045,"TESTIGO",19.1946081431957,10690.8264408602,23.3018347746741,16.5248556522617,0,41.6687885593716,2,10.3914935790058,39.8266904269358,0.955791896138016,0.585080872271386,0.414919127728614,0,"Mixed",NA
"185",1,12,2,5,1991,51,500,86,1720,5,31.82,"TESTIGO",18.2814622080707,13678.8620300724,24.5950105221667,17.6161980616659,0,45.1481735999308,2,13.2958670445094,42.2112085838326,0.93494830949036,0.582665394982006,0.417334605017994,0,"Mixed",NA
"186",1,12,3,2,1981,41,500,100,2000,5,30.2,"TESTIGO",15.3168208189559,20416.9736176604,28.0100474003249,7.09607240629594,0,36.8516672247717,2,19.8453179858728,35.1061198066208,0.952633149336118,0.797867937402821,0.202132062597179,0,"NA",NA
"187",1,12,3,3,1983,43,500,92,1840,5,30.74,"TESTIGO",15.9039098282808,17812.5812327693,27.8652828108475,6.89598437018881,0,36.5523676926642,2,17.3138460838156,34.7612671810363,0.950999056294037,0.801618728849135,0.198381271150865,0,"NA",NA
"188",1,12,3,4,1988,48,500,73,1460,5,31.9975,"TESTIGO",17.8951368996589,11966.4280403465,28.0403564063243,7.08175950651573,0,36.720855233667,2,11.631379560109,35.12211591284,0.956462361493116,0.798367515098179,0.201632484901821,0,"NA",NA
"189",1,12,3,5,1991,51,500,82,1640,5,32.82,"TESTIGO",17.6421647087243,13714.5382787794,29.3337731728782,7.50828077837346,0,40.0901308878349,2,13.3305443925528,36.8420539512517,0.918980635267299,0.796203523606252,0.203796476393748,0,"NA",NA
"190",1,12,4,2,1981,41,500,145,2900,5,30,"TESTIGO",14.7779542235887,31139.3554600105,42.363591535495,2.41588475061055,0,49.7412291833689,2,30.267483445465,44.7794762861055,0.90024868748273,0.946049285275805,0.0539507147241954,0,"NA",NA
"191",1,12,4,3,1983,43,500,116,2320,5,30.62,"TESTIGO",16.0632210021999,22145.6441057715,39.7798357814398,2.32589382904847,0,47.0157247687838,2,21.5255873623137,42.1057296104883,0.895566958024318,0.944760633515561,0.0552393664844393,0,"NA",NA
"192",1,12,4,4,1988,48,500,96,1920,5,31.95,"TESTIGO",17.7371951685693,15934.7824967935,39.7528232387944,2.52453943234114,0,47.4417826557251,2,15.4886239070736,42.2773626711356,0.891141949237729,0.940286260238632,0.0597137397613675,0,"NA",NA
"193",1,12,4,5,1991,51,500,115,2300,5,33,"TESTIGO",16.9694815580154,20318.4647262341,42.0299386877205,2.6484568547558,0,52.0181455829479,2,19.7495672486969,44.6783955424763,0.858900198032479,0.940721755501764,0.059278244498236,0,"NA",NA
"194",1,13,1,2,1981,41,500,14,280,5,29.6,"10 M2/HA",24.2074368738204,1498.30703515243,9.18405342368806,3.70275964133727,0,12.8868130650253,2,1.45635587868666,12.8868130650253,1,0.712670648464164,0.287329351535836,0,"NA",NA
"195",1,13,1,3,1983,43,500,14,280,5,30.28,"10 M2/HA",24.7437582316949,1452.68225708467,9.60818413988595,3.85597511505284,0,13.4641592549388,2,1.41200855053973,13.4641592549388,1,0.713611890498218,0.286388109501782,0,"NA",NA
"196",1,13,1,4,1988,48,500,14,280,5,32.73,"10 M2/HA",26.8983967923741,1291.21774784433,11.1617711657362,4.74934711814799,0,15.9111182838842,2,1.25506489232118,15.9111182838842,1,0.7015076480854,0.2984923519146,0,"NA",NA
"197",1,13,1,5,1991,51,500,14,280,5,34.86,"10 M2/HA",28.5443639670901,1187.40542797342,12.5853929578767,5.33257078612985,0,17.9179637440065,2,1.15415921759829,17.9179637440065,1,0.702389687672318,0.297610312327681,0,"NA",NA
"198",1,13,2,2,1981,41,500,10,200,5,30.9,"10 M2/HA",27.994642344563,871.744485956199,6.54864988640792,5.76168092668368,0,12.3103308130916,2,0.847336478471406,12.3103308130916,1,0.531963761643486,0.468036238356514,0,"Mixed",NA
"199",1,13,2,3,1983,43,500,10,200,5,31.76,"10 M2/HA",28.5235341428793,849.020926661887,6.76230960277857,6.01756364831857,0,12.7798732510971,2,0.825249156990206,12.7798732510971,1,0.529137454645572,0.470862545354428,0,"Mixed",NA
"200",1,13,2,4,1988,48,500,10,200,5,33.9725,"10 M2/HA",30.3257442715756,778.697887882186,7.28010322238934,7.1657372233893,0,14.4458404457786,2,0.756895095685603,14.4458404457786,1,0.503958440473897,0.496041559526103,0,"Mixed",NA
"201",1,13,2,5,1991,51,500,10,200,5,35.48,"10 M2/HA",31.9717218804368,722.729071519872,8.15194598920421,7.90459269162381,0,16.056538680828,2,0.702493352371291,16.056538680828,1,0.507702572219869,0.492297427780131,0,"Mixed",NA
"202",1,13,3,2,1981,41,500,12,240,5,31.8,"10 M2/HA",27.2324102250731,1087.64986429133,8.27613314680061,5.70277606442887,0,13.9789092112295,2,1.05719671379123,13.9789092112295,1,0.592044273393825,0.407955726606175,0,"Mixed",NA
"203",1,13,3,3,1983,43,500,12,240,5,32.52,"10 M2/HA",27.6745370331646,1063.20932463415,8.62525833839405,5.81123955079406,0,14.4364978891881,2,1.03344048574656,14.4364978891881,1,0.597461960968646,0.402538039031354,0,"Mixed",NA
"204",1,13,3,4,1988,48,500,12,240,5,35.15,"10 M2/HA",29.9324075783673,951.812688780047,10.1222667531747,6.76597446695852,0,16.8882412201332,2,0.925162848596221,16.8882412201332,1,0.599367727002116,0.400632272997884,0,"Mixed",NA
"205",1,13,3,5,1991,51,500,12,240,5,37.52,"10 M2/HA",31.7415211775785,876.164244234802,11.615787509236,7.3755956126491,0,18.9913831218851,2,0.8516324877675,18.9913831218851,1,0.61163462580302,0.38836537419698,0,"Mixed",NA
"206",1,13,4,2,1981,41,500,11,220,5,28.7,"10 M2/HA",25.9698251473093,1066.09360239844,6.20582358808494,5.4475216613247,0,11.6533452494096,2,1.03624400650649,11.6533452494096,1,0.532535804549284,0.467464195450716,0,"Mixed",NA
"207",1,13,4,3,1983,43,500,11,220,5,29.52,"10 M2/HA",26.7365599201475,1023.20512174498,6.61200010226756,5.73961123829221,0,12.3516113405598,2,0.994556362077019,12.3516113405598,1,0.535314779583075,0.464685220416925,0,"Mixed",NA
"208",1,13,4,4,1988,48,500,11,220,5,31.9225,"10 M2/HA",29.3727385493141,896.047088233365,7.87895165052122,7.0284324438426,0,14.9073840943638,2,0.870958631250082,14.9073840943638,1,0.52852677576746,0.47147322423254,0,"Mixed",NA
"209",1,13,4,5,1991,51,500,11,220,5,34.2,"10 M2/HA",31.3603107591282,816.962393337442,9.12725342851116,7.86587256216832,0,16.9931259906795,2,0.794088231776784,16.9931259906795,1,0.537114444600561,0.462885555399439,0,"Mixed",NA
"210",1,14,1,2,1981,41,500,21,420,5,30.8,"20 M2/HA",25.2737394297303,2114.82011293521,15.2123770268452,5.85828490078157,0,21.0706619276267,2,2.05560718302617,21.0706619276267,1,0.721969584016699,0.278030415983301,0,"NA",NA
"211",1,14,1,3,1983,43,500,21,420,5,31.58,"20 M2/HA",25.6915958094879,2066.4431517701,15.7221161428534,6.05103731804257,0,21.773153460896,2,2.00858473026259,21.773153460896,1,0.722087233302696,0.277912766697304,0,"NA",NA
"212",1,14,1,4,1988,48,500,21,420,5,34.2825,"20 M2/HA",28.1535245562696,1816.10095810728,18.920840867781,7.22512657813615,0,26.1459674459172,2,1.76525187733564,26.1459674459172,1,0.723661914860053,0.276338085139947,0,"NA",NA
"213",1,14,1,5,1991,51,500,21,420,5,36.3,"20 M2/HA",29.7452837398117,1680.47861541574,21.2016820492447,7.98437343706173,0,29.1860554863064,2,1.63342682984796,29.1860554863064,1,0.726431910581139,0.273568089418861,0,"NA",NA
"214",1,14,2,2,1981,41,500,23,460,5,30.7,"20 M2/HA",23.6927800413323,2537.29548047178,11.2406185145443,9.03993286070463,0,20.2805513752489,2,2.46625364645255,20.2805513752489,1,0.554256060723414,0.445743939276586,0,"Mixed",NA
"215",1,14,2,3,1983,43,500,23,460,5,32.1,"20 M2/HA",24.5229883277251,2416.92518354708,12.1529998529998,9.57373657643934,0,21.7267364294392,2,2.34925360211402,21.7267364294392,1,0.559356896166551,0.440643103833449,0,"Mixed",NA
"216",1,14,2,4,1988,48,500,22,440,5,34.15,"20 M2/HA",26.531273490192,2068.79089435268,13.8726919636116,10.4526386001216,0,24.3253305637332,2,2.01086673831005,24.3253305637332,1,0.570298188847411,0.429701811152589,0,"Mixed",NA
"217",1,14,2,5,1991,51,500,22,440,5,36.04,"20 M2/HA",28.0269026602526,1914.72334890463,15.5378146098305,11.6073680409244,0,27.1451826507549,2,1.86111293600926,27.1451826507549,1,0.572396760402658,0.427603239597342,0,"Mixed",NA
"218",1,14,3,2,1981,41,500,22,440,5,35.9,"20 M2/HA",26.9391148535157,2024.72981408345,9.31207332432185,15.7668681302038,0,25.0789414545256,2,1.96803932592668,25.0789414545256,1,0.371310461456555,0.628689538543445,0,"Mixed",NA
"219",1,14,3,3,1983,43,500,22,440,5,36.92,"20 M2/HA",27.6857938628854,1948.0987610159,9.69724829161522,16.79120012287,0,26.4884484144852,2,1.89355386866956,26.4884484144852,1,0.366093481198857,0.633906518801144,0,"Mixed",NA
"220",1,14,3,4,1988,48,500,20,400,5,39.0225,"20 M2/HA",30.3401841365128,1556.34987621331,10.1315391148044,18.7876623738353,0,28.9192014886397,2,1.51277357600201,28.9192014886397,1,0.350339518149709,0.649660481850291,0,"Mixed",NA
"221",1,14,3,5,1991,51,500,20,400,5,40.92,"20 M2/HA",31.7310337051915,1460.95488443312,11.3099848803355,20.3214077877088,0,31.6313926680444,2,1.42004955227599,31.6313926680444,1,0.357555704202726,0.642444295797274,0,"Mixed",NA
"222",1,14,4,2,1981,41,500,27,540,5,30.7,"20 M2/HA",23.1156512634477,3084.04544521969,19.2968401755936,3.36503843107637,0,22.66187860667,2,2.99769513784976,22.66187860667,1,0.851511055659527,0.148488944340473,0,"NA",NA
"223",1,14,4,3,1983,43,500,27,540,5,31.74,"20 M2/HA",23.7618898113641,2966.34642936317,20.4915878617538,3.45510789245479,0,23.9466957542086,2,2.88329158127776,23.9466957542086,1,0.855716716497408,0.144283283502592,0,"NA",NA
"224",1,14,4,4,1988,48,500,27,540,5,34.19,"20 M2/HA",25.6927542612266,2656.68642906413,23.9220288522655,4.07455019674172,0,27.9965790490073,2,2.58230176327044,27.9965790490073,1,0.854462568815664,0.145537431184336,0,"NA",NA
"225",1,14,4,5,1991,51,500,27,540,5,36.42,"20 M2/HA",27.0117189931141,2475.47536011035,26.4734316016011,4.47139740792782,0,30.9448290095289,2,2.40616443002546,30.9448290095289,1,0.855504213432527,0.144495786567473,0,"NA",NA
"226",1,15,1,2,1981,41,500,28,560,5,38.9,"30 M2/HA",25.9358755945725,2718.70697811533,23.7759659014493,5.80959021465093,0,29.5855561161002,2,2.64258579657667,29.5855561161002,1,0.803634239902308,0.196365760097692,0,"NA",NA
"227",1,15,1,3,1983,43,500,29,580,5,39.66,"30 M2/HA",26.4815485535326,2734.2715539818,25.7871663943876,6.1579614240075,0,31.9451278183951,2,2.65771457928314,31.9451278183951,1,0.807233157462543,0.192766842537457,0,"NA",NA
"228",1,15,1,4,1988,48,500,29,580,5,41.87,"30 M2/HA",28.1202644480686,2512.13607836743,28.8512586570196,7.1698168759743,0,36.0210755329939,2,2.4417986834181,36.0210755329938,1,0.800954947350003,0.199045052649997,0,"NA",NA
"229",1,15,1,5,1991,51,500,29,580,5,43.18,"30 M2/HA",29.1834861191902,2383.95341926207,30.9804389622573,7.81603119471912,0,38.7964701569764,2,2.31720501552893,38.7964701569764,1,0.798537568931032,0.201462431068967,0,"NA",NA
"230",1,15,2,2,1981,41,500,42,840,5,30.7,"30 M2/HA",19.9090192530684,5922.85989533654,20.0272604675532,6.12257138276481,0,26.149831850318,2,5.75702551268692,26.149831850318,1,0.765865745607449,0.234134254392551,0,"NA",NA
"231",1,15,2,3,1983,43,500,42,840,5,31.14,"30 M2/HA",20.2103756945359,5798.61208964963,20.567692943787,6.3797735733142,0,26.9474665171012,2,5.63625652610359,26.9474665171012,1,0.763251451884521,0.236748548115479,0,"NA",NA
"232",1,15,2,4,1988,48,500,40,800,5,31.9175,"30 M2/HA",21.4137111084814,5089.66112412381,21.8018926523162,7.00946655081811,0,28.8113592031343,2,4.94715550600521,28.8113592031343,1,0.756711701749373,0.243288298250628,0,"NA",NA
"233",1,15,2,5,1991,51,500,40,800,5,33.26,"30 M2/HA",22.1917157966661,4839.68125605425,23.4153267727804,7.52761728115631,0,30.9429440539367,2,4.70417483390326,30.9429440539367,1,0.756725886585488,0.243274113414512,0,"NA",NA
"234",1,15,3,2,1981,41,500,31,620,5,31.7,"30 M2/HA",26.2483486423739,2959.55429777704,30.6375969559711,2.91186369079604,0,33.5494606467671,2,2.87668962284588,33.5494606467671,1,0.91320684044807,0.0867931595519296,0,"NA",NA
"235",1,15,3,3,1983,43,500,31,620,5,32.18,"30 M2/HA",26.5559603904296,2911.29090152166,31.3112172527538,3.02920217640762,0,34.3404194291614,2,2.82977755528373,34.3404194291614,1,0.911789016361423,0.0882109836385767,0,"NA",NA
"236",1,15,3,4,1988,48,500,31,620,5,33.68,"30 M2/HA",28.0974836722023,2688.45988714993,34.9271123480931,3.51581278912533,0,38.4429251372185,2,2.61318559507782,38.4429251372185,1,0.908544607972053,0.0914553920279469,0,"NA",NA
"237",1,15,3,5,1991,51,500,31,620,5,34.66,"30 M2/HA",28.9658753619474,2575.42308085555,37.0299997317527,3.82591007335799,0,40.8559098051107,2,2.50331371068262,40.8559098051107,1,0.906356018220908,0.0936439817790915,0,"NA",NA
"238",1,15,4,2,1981,41,500,31,620,5,34.8,"30 M2/HA",25.5366592909475,3076.61449590575,27.1987310975353,4.5560947458686,0,31.7548258434039,2,2.99047224797226,31.7548258434039,1,0.856522760718746,0.143477239281253,0,"NA",NA
"239",1,15,4,3,1983,43,500,30,600,5,35.76,"30 M2/HA",26.2670452595389,2861.20831552275,27.7069465411066,4.80654251221278,0,32.5134890533193,2,2.78109723354185,32.5134890533193,1,0.852167741692365,0.147832258307635,0,"NA",NA
"240",1,15,4,4,1988,48,500,29,580,5,37.9225,"30 M2/HA",28.1737668204564,2505.40646379609,30.5590070704984,5.5992681950378,0,36.1582752655362,2,2.43525749158469,36.1582752655362,1,0.845145595194507,0.154854404805493,0,"NA",NA
"241",1,15,4,5,1991,51,500,29,580,5,38.94,"30 M2/HA",29.1547003367234,2387.27575811742,32.614302761573,6.1056696142885,0,38.7199723758615,2,2.32043433209053,38.7199723758615,1,0.842312139197319,0.157687860802681,0,"NA",NA
"242",2,1,1,2,1980,25,500,10,200,5,31.8,"10 M2/HA",27.0324064781514,915.85271945606,9.32818969463476,0,2.15042017138221,11.478609866017,4,0.890209723840285,11.478609866017,1,0.812658484216922,0,0.187341515783078,"NA",NA
"243",2,1,1,3,1983,28,500,10,200,5,34.12,"10 M2/HA",29.2435121009772,819.672696433536,10.8311747440019,0,2.60200840737248,13.4331831513744,4,0.796722648991956,13.4331831513744,1,0.806299938141895,0,0.193700061858105,"NA",NA
"244",2,1,1,4,1988,33,500,10,200,5,37.06375,"10 M2/HA",32.3048075345412,712.235354296069,13.4571141106947,0,2.93572562098084,16.3928397316755,4,0.692293449140771,16.3928397316755,1,0.820914150993119,0,0.179085849006881,"NA",NA
"245",2,1,1,5,1999,44,500,16,320,5,43.54,"10 M2/HA",31.2569192339872,1193.85968702579,20.3300000436164,0,3.74075720448244,24.5545625167517,4,1.16043276360252,24.0707572480989,0.980296726185907,0.84459328944552,0,0.15540671055448,"NA",NA
"246",2,1,2,2,1980,25,500,17,340,5,23.68,"10 M2/HA",18.9848701369708,2563.66582314776,9.62463037742749,0,0,9.62463037742749,4,2.49188564488686,9.62463037742749,1,1,0,0,"NA",NA
"247",2,1,2,3,1983,28,500,17,340,5,26.02,"10 M2/HA",21.0855261201779,2210.76926334001,11.8723770892179,0,0,11.8723770892179,4,2.1488698494681,11.8723770892179,1,1,0,0,"NA",NA
"248",2,1,2,4,1988,33,500,17,340,5,29.3425,"10 M2/HA",24.2879016553479,1810.87261160542,15.7524746657526,0,0,15.7524746657526,4,1.76016991950913,15.7524746657526,1,1,0,0,"NA",NA
"249",2,1,2,5,1999,44,500,22,440,5,37.58,"10 M2/HA",28.8582349992637,1837.34760854206,28.6742272111836,0,0,28.779423441189,4,1.78590364198543,28.6742272111836,0.996344741574812,1,0,0,"NA",NA
"250",2,1,3,2,1980,25,500,13,260,5,26.16,"10 M2/HA",22.1738411370072,1574.68601451603,10.0402630854974,0,0,10.0402630854974,4,1.53059632006118,10.0402630854974,1,1,0,0,"NA",NA
"251",2,1,3,3,1983,28,500,13,260,5,28.18,"10 M2/HA",24.1244689060713,1398.04226348656,11.8844408050077,0,0,11.8844408050077,4,1.3588984242298,11.8844408050077,1,1,0,0,"NA",NA
"252",2,1,3,4,1988,33,500,13,260,5,31.34875,"10 M2/HA",27.1867532501337,1181.08079364301,15.0930816112629,0,0,15.0930816112629,4,1.14801166694843,15.0930816112629,1,1,0,0,"NA",NA
"253",2,1,3,5,1999,44,500,33,660,5,38.32,"10 M2/HA",21.4959545172123,4176.31700968717,22.6587841379062,0,0,23.9523034970952,4,4.05938414865565,22.6587841379062,0.945996035022438,1,0,0,"NA",NA
"254",2,1,4,2,1980,25,500,10,200,5,32.28,"10 M2/HA",27.10127303283,912.570211377841,11.5371691530799,0,0,11.5371691530799,4,0.887019122832352,11.5371691530799,1,1,0,0,"NA",NA
"255",2,1,4,3,1983,28,500,10,200,5,34.8,"10 M2/HA",29.0472718168161,827.498228527264,13.2534997595523,0,0,13.2534997595523,4,0.804329073710768,13.2534997595523,1,1,0,0,"NA",NA
"256",2,1,4,4,1988,33,500,10,200,5,38.48125,"10 M2/HA",32.1096427300274,718.352091978202,16.1953681145594,0,0,16.1953681145594,4,0.698238924048624,16.1953681145594,1,1,0,0,"NA",NA
