"","ID","SPECIE","DBH","HT","SS","FT"
"2015",551002,4,6.6,NA,4,1
"2016",551002,2,28.2,NA,1,1
"2017",551002,2,10,NA,3,1
"2018",551002,2,11.5,15.2,3,1
"2019",551002,2,8.9,NA,3,1
"2020",551002,4,6.4,NA,4,1
"2021",551002,2,17.1,NA,2,1
"2022",551002,2,10.2,NA,3,1
"2023",551002,2,15.3,NA,2,1
"2024",551002,4,5.7,NA,4,1
"2025",551002,4,5.5,NA,4,1
"2026",551002,4,5.5,NA,4,1
"2027",551002,2,15.8,NA,2,1
"2028",551002,2,22.6,NA,1,1
"2029",551002,4,5.7,NA,4,1
"2030",551002,4,7.9,NA,4,1
"2031",551002,2,9,NA,3,1
"2032",551002,2,13.5,NA,2,1
"2033",551002,4,9.7,NA,4,1
"2034",551002,2,19.5,NA,1,1
"2035",551002,2,15,NA,2,1
"2036",551002,2,23,NA,1,1
"2037",551002,2,16.7,NA,2,1
"2038",551002,2,16.2,NA,2,1
"2039",551002,2,20,NA,1,1
"2040",551002,4,6.4,NA,4,1
"2041",551002,2,9.2,NA,3,1
"2042",551002,2,9.5,NA,3,1
"2043",551002,2,29.5,NA,1,1
"2044",551002,2,24.5,NA,1,1
"2045",551002,2,29.5,NA,1,1
"2046",551002,2,15.4,NA,2,1
"2047",551002,2,29.7,25.5,1,1
"2048",551002,4,12.5,NA,4,1
"2049",551002,4,6.9,NA,4,1
"2050",551002,4,22.3,NA,2,1
"2051",551002,4,6.8,NA,4,1
"2052",551002,4,8.5,NA,4,1
"2053",551002,2,35.4,NA,1,1
"2054",551002,2,6,NA,4,1
"2055",551002,4,5.7,NA,4,1
"2056",551002,4,18.2,NA,2,1
"2057",551002,4,10.2,NA,4,1
"2058",551002,4,7,NA,4,1
"2059",551002,2,14,20,2,1
"2060",551002,2,8.4,NA,4,1
"2061",551002,2,11.3,NA,3,1
"2062",551002,2,7.4,NA,4,1
"2063",551002,2,11.9,NA,3,1
"2064",551002,2,20,NA,1,1
"2065",551002,2,10.5,NA,3,1
"2066",551002,2,7,NA,4,1
"2067",551002,2,8.4,NA,3,1
"2068",551002,2,14.3,NA,2,1
"2069",551002,2,16,NA,2,1
"2070",551002,4,7.1,NA,4,1
"2071",551002,2,26,NA,1,1
"2072",551002,2,13.4,NA,2,1
"2073",551002,4,10.4,NA,4,1
"2074",551002,4,18.5,NA,3,1
"2075",551002,4,19,NA,3,1
"2076",551002,2,6.3,NA,4,1
"2077",551002,2,16.5,NA,1,1
"2078",551002,2,17.2,NA,1,1
"2079",551002,4,7.9,NA,4,1
"2080",551002,4,12,NA,3,1
"2081",551002,4,6.7,NA,4,1
"2082",551002,4,9.7,NA,4,1
"2083",551002,2,11.7,NA,3,1
"2084",551002,2,10.1,NA,3,1
"2085",551002,4,13.2,NA,3,1
"2086",551002,4,7.7,NA,4,1
"2087",551002,2,17.2,NA,2,1
"2088",551002,2,26.4,NA,1,1
"2089",551002,2,11.1,NA,3,1
"2090",551002,2,13.6,NA,3,1
"2091",551002,2,7.4,NA,4,1
"2092",551002,2,20.6,NA,1,1
"2093",551002,4,5.3,NA,4,1
"2094",551002,2,5.5,NA,4,1
"2095",551002,2,9.4,NA,3,1
"2096",551002,2,8.2,NA,3,1
"2097",551002,2,10,NA,3,1
"2098",551002,2,17.2,NA,1,1
"2099",551002,2,12.1,NA,2,1
"2100",551002,2,26,NA,1,1
"2101",551002,2,10.8,NA,3,1
"2102",551002,4,6.3,NA,4,1
"2103",551002,2,20.6,22.5,1,1
"2104",551002,4,5.9,NA,4,1
"2105",551002,4,5.2,NA,4,1
"2106",551002,4,5.7,NA,4,1
"2107",551002,4,6.2,NA,4,1
"2108",551002,4,5.4,NA,4,1
"2109",551002,4,5.1,NA,4,1
